type,properties/msha_id,properties/namemsha,properties/county,tot_prod,properties/notes,properties/year,geometry/type,lon,lat
Feature,3608701,Dutch Run,Armstrong,114487,,2013,Point,-79.26189999993377,40.71330000025749
Feature,3608705,Laurel Ridge #1,Clearfield,836,,2013,Point,-78.46534999985634,40.81329999980777
Feature,3608716,Silver Creek Mtn Mine Operatio,Schuylkill,25790,,2013,Point,-76.12499999965907,40.75309999984827
Feature,3608723,Thomas Mine,Indiana,38569,,2013,Point,-79.39750000036885,41.196399999904706
Feature,3608725,Beaver Valley,Beaver,206524,,2013,Point,-80.42329999986812,40.60580000001911
Feature,3608728,Carino No 1 Mine,Indiana,9069,Refuse coal is included,2013,Point,-78.86640000001228,40.64250000022594
Feature,3608745,Stockton Mine,Luzerne,151478,,2013,Point,-75.92500000018596,40.96330000021597
Feature,3608746,Quecreek #1 Mine,Somerset,312558,,2013,Point,-79.08939999959095,40.08780000027714
Feature,3608750,"Bell Resources, Inc",Clearfield,53694,,2013,Point,-78.65499999959634,40.986100000284154
Feature,3608754,East Run Coal Co 2,Armstrong,51942,,2013,Point,-79.6125000001842,40.68809999993224
Feature,3608763,Rfi Strip & Tipple,Clarion,158353,,2013,Point,-79.60330000032162,41.095799999696496
Feature,3608780,Logan Surface Mine,Columbia,32940,,2013,Point,-76.38910342476902,40.81030359788981
Feature,3608785,Parkwood Mine,Armstrong,197848,,2013,Point,-79.32805499981313,40.66111100030837
Feature,3608822,Sioux Bank,Northumberland,12229,Refuse coal is included,2013,Point,-76.43329999955515,40.80140000020208
Feature,3608825,Stitt,Indiana,977,,2013,Point,-78.9743999999613,40.76580000005702
Feature,3608836,Twin Rocks Mine,Cambria,333561,,2013,Point,-78.88029999981443,40.497500000221606
Feature,3608841,Logansport Mine,Armstrong,329894,,2013,Point,-79.58440000010596,40.73779999986964
Feature,3608848,Cambria Pitt 001,Cambria,116953,,2013,Point,-78.8160999998946,40.37969999983522
Feature,3608850,Nolo,Indiana,252800,,2013,Point,-78.93970000023553,40.55470000003393
Feature,3608860,Ellangowan Stripping,Schuylkill,24139,,2013,Point,-76.16939999973793,40.81220000031821
Feature,3608862,Clementine Mine,Armstrong,443883,,2013,Point,-79.58329999956584,40.717499999724566
Feature,3608893,7 Ft Slope,Schuylkill,6130,,2013,Point,-76.12859999995679,40.736400000193655
Feature,3608899,Commonwealth Quarry,Schuylkill,133,,2013,Point,-76.37499999967417,40.67330000030052
Feature,3608984,Elk County Mine,Elk,870,,2013,Point,-78.62029999987057,41.3361000000403
Feature,3608985,Lykens #4,Schuylkill,3766,,2013,Point,-76.39559999958126,40.705600000317254
Feature,3609005,Ondo Extension Mine,Indiana,385065,,2013,Point,-79.08689999983335,40.56059999974721
Feature,3609033,Gillhouser Run Mine,Indiana,255712,,2013,Point,-78.99109999999503,40.54940000011596
Feature,3609054,Huskin Mine,Clearfield,80999,,2013,Point,-78.38189999991653,40.85560000029528
Feature,3609057,Shearer  Mine,Westmoreland,13510,,2013,Point,-79.42970000033701,40.08719999986121
Feature,3609059,Kuperavage Ent Inc/Ta Tuscaror,Schuylkill,32351,,2013,Point,-76.08030000000456,40.74639999969191
Feature,3609086,Rose Mine,Fayette,11569,,2013,Point,-79.90830000039396,39.83749999994145
Feature,3609090,Benezette Operation,Elk,21374,,2013,Point,-78.3822000003905,41.343600000089374
Feature,3609098,Genie Stripping,Schuylkill,22558,,2013,Point,-76.52309999979559,40.61689999982235
Feature,3609122,Laurel Sand And Stone Inc,Cambria,142287,,2013,Point,-78.88029999981443,40.45810000023506
Feature,3609124,Myers And Supko,Clearfield,1224,,2013,Point,-78.29610000000693,40.85690000018887
Feature,3609127,Madison Mine,Cambria,520144,,2013,Point,-78.9232999997775,40.404399999759484
Feature,3609131,Sherpa Mining,Somerset,106155,,2013,Point,-78.85580000003391,40.1668999999324
Feature,3609150,Jett #2 Stripping,Schuylkill,1811,,2013,Point,-76.0916659997139,42.141666000321976
Feature,3609163,Neiswonger Strips,Armstrong,14301,,2013,Point,-79.5533330002899,41.09527700016001
Feature,3609175,Kellar #1,Westmoreland,10917,,2013,Point,-79.21669999978874,40.41419999974484
Feature,3609183,Auger #1,Clearfield,7940,,2013,Point,-78.4841999998433,40.68389999981309
Feature,3609185,Auger 3152,Indiana,35267,,2013,Point,-79.39472199987858,40.69722199979378
Feature,3609187,Auger No 3132,Clearfield,10812,,2013,Point,-78.90059895271024,40.14390363394248
Feature,3609189,Ser #3163,Indiana,574,,2013,Point,-81.15527699975684,37.6224999999326
Feature,3609190,Auger #2,Indiana,16926,,2013,Point,-79.43416599992484,40.646110999900976
Feature,3609194,Auger No. 1,Clearfield,3464,,2013,Point,-78.6532999999049,40.96219999980128
Feature,3609197,3200,Marion,16201,,2013,Point,-80.1636110002689,39.56166600034137
Feature,3609198,3166,Somerset,23610,,2013,Point,-78.78277699982009,40.239444000284344
Feature,3609201,3130,Elk,15459,,2013,Point,-78.71805499966848,41.281943999937276
Feature,3609203,3140,Cambria,33617,,2013,Point,-79.18329999972131,41.08750000018824
Feature,3609214,Moshannon,Elk,35759,,2013,Point,-78.7714000002401,41.26810000033181
Feature,3609224,Cherry Tree Mine,Clearfield,587152,,2013,Point,-78.79779999972858,40.73810000014823
Feature,3609225,Falls Creek Auger Crew - 3,Indiana,30125,,2013,Point,-79.20277700042038,40.43222200026236
Feature,3609226,Neiswonger Mines,Washington,194393,,2013,Point,-80.08720000036776,40.15250000016371
Feature,3609231,Zerbe 10 Mine,Northumberland,2795,,2013,Point,-76.6494440002916,40.7694439997956
Feature,3609243,Auger No 5650,Indiana,5105,,2013,Point,-79.48666600022446,40.74305499969747
Feature,3609259,#2 Strip Mine,Schuylkill,1557,,2013,Point,-76.36359999962963,40.67609999998283
Feature,3609260,Roytown Deep Mine,Somerset,55217,,2013,Point,-79.14330000000636,40.10139999975469
Feature,3609261,John Shingara No. 1,Northumberland,11860,,2013,Point,-76.660300000363,40.76830000020045
Feature,3609275,Bertovich Surface Mine,Westmoreland,21548,,2013,Point,-79.4966660001532,40.47055500002967
Feature,3609285,Brockton Stripping,Schuylkill,7336,,2013,Point,-76.03248999959874,40.74197000032835
Feature,3609287,Lowry Mine,Indiana,239513,,2013,Point,-79.12419999977416,40.5719000003061
Feature,3609304,Park Mine Coal Company,Schuylkill,12403,Refuse coal is included,2013,Point,-76.12390000001724,40.832200000238714
Feature,3609305,Kellar #3  Sn #3153,Clearfield,7158,,2013,Point,-79.43329999973643,40.76670000027499
Feature,3609306,Kellar #2,Indiana,10399,,2013,Point,-78.80583300000218,40.364165999723305
Feature,3609322,West End,Northumberland,31694,,2013,Point,-76.6086110000002,40.78194400024289
Feature,3609326,4 West Mine,Greene,1611283,,2013,Point,-80.01109999991293,39.75690000014003
Feature,3609337,Marco Gfcc Project,Westmoreland,6809,Refuse coal is included,2013,Point,-79.98330000030866,40.53329999974482
Feature,3609341,Roy #2,Clearfield,2130,,2013,Point,-78.48219999967789,40.91669999987482
Feature,3609342,Barrett Mine,Indiana,307463,,2013,Point,-78.89530000015668,40.55330000032368
Feature,3609348,Crystal Strip,Northumberland,4743,,2013,Point,-76.67777699999833,40.76638800015546
Feature,3609353,Mill Job,Clearfield,1749,,2013,Point,-78.50000000025173,40.8722000000232
Feature,3609354,Finney Strips,Clearfield,5316,,2013,Point,-78.33609999972188,40.87500000031286
Feature,3609355,Penfield Mine,Clearfield,468434,,2013,Point,-78.60860000025038,41.23309999992813
Feature,3609362,Johnson Operation,Cambria,11405,,2013,Point,-78.6511109995936,40.66388799967124
Feature,3609364,Keck Strips,Clarion,18755,,2013,Point,-79.25419999974609,41.08420000030016
Feature,3609371,Mine 78,Somerset,728142,,2013,Point,-78.76920000005815,40.28059999997039
Feature,3609383,3119,Tucker,7482,,2013,Point,-79.17916600039452,39.39583300018128
Feature,3609394,Knob Creek,Indiana,298876,,2013,Point,-79.3317000003167,40.52529999986033
Feature,3609401,Primrose Operation,Schuylkill,112042,,2013,Point,-76.38970000044077,40.81029999978132
Feature,3609403,Whitey Strip,Schuylkill,11849,,2013,Point,-76.33030000001965,40.648300000262694
Feature,3609405,Phoenix,Washington,4473,Refuse coal is included,2013,Point,-80.02220000038179,40.2794000002357
Feature,3609406,Coal Innovations # 1,Somerset,18449,Refuse coal is included,2013,Point,-78.84563000022585,40.10564299968382
Feature,3609407,Heilwood,Indiana,395149,,2013,Point,-78.9091999999588,40.61559999992932
Feature,3609414,Centre County Strips,Centre,152907,,2013,Point,-78.24720000000507,40.82890000024466
Feature,3609419,Clearfield County Strips,Clearfield,262,,2013,Point,-78.42779999967028,40.82499999997748
Feature,3609435,Williamstown Mine #1,Dauphin,5122,,2013,Point,-76.5866660002289,40.594721999868355
Feature,3609436,Kocjancic,Jefferson,25105,,2013,Point,-78.7633329996313,41.2736109997753
Feature,3609437,Brush Valley,Indiana,44088,,2013,Point,-79.10861100015126,40.53055500025474
Feature,3609442,Ernest,Indiana,748276,Refuse coal is included,2013,Point,-79.17939999984793,40.67359999966187
Feature,3609443,Luke Shingara Coal,Northumberland,2438,,2013,Point,-76.6760999998731,40.7750000001831
Feature,3609464,T.J.S. No. 6 Mine,Armstrong,169171,,2013,Point,-79.31079999993564,40.70859999996258
Feature,3609465,Lehr Stripping Operation,Schuylkill,6632,,2013,Point,-76.45250000024478,40.5955999997775
Feature,3609468,Long Run,Armstrong,398656,,2013,Point,-79.61720000012376,40.86389999986016
Feature,3609475,No 13 Slope,Northumberland,5411,,2013,Point,-76.6471999997287,40.77829999968492
Feature,3609477,Harmony Mine,Clearfield,369975,,2013,Point,-78.71139999976934,40.779199999978054
Feature,3609501,Spring Mountain Operation,Luzerne,25473,,2013,Point,-75.97250000007206,40.9211109996745
Feature,3609548,Trevorton Strip,Northumberland,100039,,2013,Point,-76.68859999955944,40.76469999994577
Feature,3609549,Kimberly Run,Somerset,652325,,2013,Point,-78.99689999957639,39.99609999989341
Feature,3609558,Locust Summit Strip Mine,Northumberland,60467,,2013,Point,-76.40719999964233,40.774699999706655
Feature,3609597,Washington County Strips,Washington,365588,,2013,Point,-79.86139999965917,39.7516999997119
Feature,3609603,Res Shawville,Clearfield,397551,,2013,Point,-78.32890000002472,41.08720000021422
Feature,3609604,Res Houtzdale,Clearfield,150596,,2013,Point,-78.46170000022822,40.79029999984577
Feature,3609605,Res Morrisdale,Clearfield,97224,,2013,Point,-78.20500000010814,40.94439999988622
Feature,3609609,6 Mile,Clearfield,3914,,2013,Point,-78.2655999997302,40.895599999984995
Feature,3609628,Schreckengost Mine,Armstrong,23014,,2013,Point,-79.21111100009456,40.97500000006556
Feature,3609631,Clearfield County Strips,Clearfield,2732,,2013,Point,-78.36250000010868,40.843099999994664
Feature,3609637,Starford Mine,Indiana,34491,,2013,Point,-78.9532999995637,40.70140000001278
Feature,3609650,Bedford County Strips,Bedford,8606,,2013,Point,-78.13880199967276,40.13997100002952
Feature,3609651,Clearfield County Strips,Clearfield,27152,,2013,Point,-78.74780000008488,41.04939999983898
Feature,3609654,Amerikohl Strips,Jefferson,479918,,2013,Point,-79.26579999980716,40.55440000007394
Feature,3609679,Beard Job,Clearfield,1640,,2013,Point,-78.70219999990677,41.03029999979961
Feature,3609697,Uschak,Butler,30679,,2013,Point,-80.03690000025009,41.13250000004767
Feature,3609702,Murphy Gfcc,Fayette,8326,,2013,Point,-79.62809999967777,40.05830000023201
Feature,3609811,Tarcon Strip,Schuylkill,562,,2013,Point,-76.3496999998275,40.77690000031283
Feature,3609819,K & A Strips,Venango,28307,,2013,Point,-79.74499999991373,41.20080000023649
Feature,3609826,T & B Strip,Fayette,5129,,2013,Point,-79.85390000038635,39.90829999972567
Feature,3609833,Christner Project,Allegheny,21665,,2013,Point,-79.94859999968457,40.30249999973789
Feature,3609840,Allegheny Strips,Indiana,64322,,2013,Point,-79.17444399981534,40.452776999909354
Feature,3609843,Atlas Anthracite Coal Corporat,Northumberland,28055,Refuse coal is included,2013,Point,-76.43170000032114,40.7858
Feature,3609868,J & J Strips,Armstrong,5239,,2013,Point,-79.26750000039692,40.97190000026288
Feature,3609879,Lounder Mine & Bare #2 Mine,Washington,98968,,2013,Point,-80.37559999996549,40.38079999980527
Feature,3609881,Greathouse,Somerset,37122,,2013,Point,-78.97079999966357,40.131900000006446
Feature,3609885,Blue Ridge Mining,Northumberland,7512,,2013,Point,-76.56638799963874,40.77277699969937
Feature,3609886,Solomon Run  Mine,Cambria,29811,,2013,Point,-78.85079999962039,40.30720000007819
Feature,3609888,Wilson Creek Surface Mines,Somerset,106896,,2013,Point,-79.1482729997574,40.02157699983937
Feature,3609891,Indiana County Strips,Indiana,24554,,2013,Point,-78.84170000021524,40.74439999973791
Feature,3609923,Tasara Strips,Bedford,129795,,2013,Point,-78.14465400003098,40.15890300008556
Feature,3609939,Brubaker Mine,Somerset,323533,,2013,Point,-78.85972199964861,40.1549999997196
Feature,3609956,3139,Somerset,5871,,2013,Point,-78.90000000009623,40.143899999941816
Feature,3609963,Slope #2,Schuylkill,19185,,2013,Point,-76.25140000023157,40.73059999983782
Feature,3609965,Horton Strips,Clearfield,9522,,2013,Point,-78.25833300008587,40.870833000078285
Feature,3609974,Cass #1 Mine,Somerset,6100,,2013,Point,-79.07416599979528,39.85388800002643
Feature,3609997,Robena Surface Mine,Greene,157289,,2013,Point,-79.96444399957561,39.836111000291574
Feature,3610009,Kingston West,Westmoreland,15344,,2013,Point,-79.38583300036062,40.35972200001551
Feature,3610021,11,Barbour,4710,,2013,Point,-80.16638800003594,39.09972200027653
Feature,3610027,Paradise Bank,Northumberland,52,Refuse coal is included,2013,Point,-76.58749999973192,40.83222199976911
Feature,3610041,North Fork,Somerset,69697,,2013,Point,-79.06158699956792,40.127333999994434
Feature,3610069,Glr #1,Cambria,3153,,2013,Point,-78.69472200037526,40.67611100005726
Feature,4002750,Rex Mine No.1,Campbell,959,,2013,Point,-84.21529999997506,36.46669999990418
Feature,4003143,S & H # 10,Campbell,48193,,2013,Point,-84.24030000024608,36.20279999976852
Feature,4003273,Watson Branch,Claiborne,43371,,2013,Point,-83.77749999969926,36.573611000020826
Feature,4003275,Tn Mine 3,Anderson,33064,,2013,Point,-84.31530000016078,36.183599999897346
Feature,4003338,White Oak Job,Campbell,37301,,2013,Point,-83.99999999968574,36.49999999964016
Feature,4003351,Straight Creek Surface Mine #1,Claiborne,22779,,2013,Point,-83.95440000040595,36.51189999982702
Feature,4003353,Wilson Creek Hwm #1,Cambria,98355,,2013,Point,-83.93750000035571,36.51583299964755
Feature,4003365,Double Mountain Mine,Claiborne,638396,,2013,Point,-83.94939999999242,36.549200000333066
Feature,4003366,Strip #1,Claiborne,173221,,2013,Point,-83.91330000015085,36.51610000000925
Feature,4003376,Premium Coal Highwall Miner,Anderson,18250,,2013,Point,-84.27390000033003,36.23720000025088
Feature,4003392,Davis Creek Strip,Campbell,51020,,2013,Point,-84.02689999966472,36.493900000345946
Feature,4003398,Shm-75,Magoffin,106138,,2013,Point,-83.94583300020497,36.87138799978317
Feature,4101192,Big Brown Strip,Freestone,3232521,,2013,Point,-96.05420000040189,31.82079999987833
Feature,4102632,Beckville Strip,Panola,3204853,,2013,Point,-94.49920000025405,32.232200000296906
Feature,4102840,San Miguel Lignite Mine,Atascosa,3172282,,2013,Point,-98.36170000035268,28.751700000088917
Feature,4103101,South Hallsville No 1 Mine,Harrison,3913377,,2013,Point,-94.44329999967321,32.43940000030634
Feature,4103164,Jewett Mine,Leon,4978299,,2013,Point,-96.21249999957028,31.424999999983672
Feature,4103428,Calvert Mine,Robertson,1712679,,2013,Point,-96.61689999977868,31.067799999624896
Feature,4103658,Winfield South Strip,Titus,1027817,,2013,Point,-95.08500000019386,33.12499999965704
Feature,4103659,Tatum Strip Mine,Panola,2218998,,2013,Point,-94.4613999998227,32.31609999994891
Feature,4103660,Oak Hill Strip,Rusk,3431486,,2013,Point,-94.73310000028505,32.20969999999453
Feature,4104085,Three Oaks,Lee,7189178,,2013,Point,-97.25940000036547,30.370299999908745
Feature,4104586,Kosse Strip,Limestone,8769129,,2013,Point,-96.49330000033608,31.282200000255543
Feature,4200079,Emery Mine,Emery,3550,,2013,Point,-111.23472200025738,38.87333300034253
Feature,4200089,Sufco,Sevier,5960266,,2013,Point,-111.41940000007124,38.9180999998296
Feature,4200121,Deer Creek Mine,Emery,2810298,,2013,Point,-111.19999999989197,39.4416999998984
Feature,4201566,Skyline Mine #3,Carbon,3137170,,2013,Point,-111.21329999964449,39.706700000241
Feature,4201890,Dugout Canyon Mine,Carbon,561121,,2013,Point,-110.54417000031377,39.68249999984681
Feature,4202233,West Ridge Mine,Carbon,2629495,,2013,Point,-110.40555999958484,39.62138999973299
Feature,4202241,Lila Canyon,Carbon,257358,,2013,Point,-110.34469999967178,39.42670000024194
Feature,4202335,Castle Valley Mine #4,Emery,876288,,2013,Point,-111.10416999991641,39.391669999694756
Feature,4202519,Coal Hollow Mine,Kane,741178,,2013,Point,-112.45416599997968,37.406111000019145
Feature,4401486,Meridian #2,Buchanan,29486,,2013,Point,-81.83609999993337,37.25279999986666
Feature,4403443,Trammel Fuels,Dickenson,27533,,2013,Point,-82.31388800022859,37.04027700015171
Feature,4403658,No 2 Surface,Buchanan,55547,,2013,Point,-81.99609999969151,37.477499999665326
Feature,4404856,Buchanan Mine #1,Buchanan,4783655,,2013,Point,-81.98689999982892,37.161399999754984
Feature,4405411,Beehive,Russell,3501,,2013,Point,-81.9750000001922,37.06939999973472
Feature,4405559,Bluff Spur Mine,Wise,15017,,2013,Point,-82.78920000015734,36.98860000023924
Feature,4406045,No 5 Strip,Wise,220267,,2013,Point,-82.69610000009313,37.01110000028921
Feature,4406084,No 27 Strip,Wise,233235,,2013,Point,-82.69440000040169,37.0471999999794
Feature,4406444,Laurel Mountain,Russell,162061,,2013,Point,-82.1832999999026,36.98580000030486
Feature,4406499,Dominion No 7,Buchanan,257084,,2013,Point,-82.8510725262614,37.2533075673231
Feature,4406545,No. 28 Strip,Wise,199250,,2013,Point,-82.71329999971903,37.0636000000219
Feature,4406685,Paw Paw Mine,Buchanan,94269,,2013,Point,-82.095600000285,37.437800000293926
Feature,4406748,Mine No. 30,Buchanan,161459,,2013,Point,-81.85360000003323,37.27639999980577
Feature,4406759,Mine No. 36,Buchanan,23109,,2013,Point,-81.85500000014902,37.25889999988946
Feature,4406791,Mine No. 3,Dickenson,2288,,2013,Point,-180,-90
Feature,4406804,Tiller No 1,Tazewell,431591,,2013,Point,-81.87749999976411,37.12530000001674
Feature,4406836,Mine No. 1,Buchanan,25759,,2013,Point,-82.85170000038568,37.25330000016683
Feature,4406839,Mine No. 34,Buchanan,80916,,2013,Point,-82.12139999972386,37.25139999996409
Feature,4406859,War Creek No. 1,Tazewell,49641,,2013,Point,-81.72083300034001,37.195833000351236
Feature,4406864,Cherokee Mine,Dickenson,290092,,2013,Point,-82.27749999960862,37.2424999999013
Feature,4406868,No 6,Buchanan,61712,,2013,Point,-87.23610000007999,37.3166999998747
Feature,4406869,Sigmon Strip #23,Wise,28619,,2013,Point,-82.90444400018444,36.87361099999192
Feature,4406876,Mine No. 3,Buchanan,73641,,2013,Point,-82.0333000000732,37.254200000210155
Feature,4406907,Mine No. 1,Buchanan,32968,,2013,Point,-82.10219999993254,37.397799999863814
Feature,4406920,Mine #4,Buchanan,36253,,2013,Point,-82.00219999974685,37.34920000030403
Feature,4406929,Deep Mine #26,Dickenson,818477,,2013,Point,-82.51472200010302,37.092500000179804
Feature,4406947,Wilson Deep Mine #1,Lee,36990,,2013,Point,-82.86919999958725,36.87969999971751
Feature,4406992,Strip #12,Wise,217913,,2013,Point,-82.73309999955997,36.973900000182674
Feature,4406999,Strip #13,Wise,1508,,2013,Point,-82.8238999998831,36.89829999998449
Feature,4407001,Strip #14,Wise,68750,,2013,Point,-82.69140000015356,36.97190000028214
Feature,4407012,#1 Strip,Dickenson,3759,,2013,Point,-82.35580000024541,37.01920000035264
Feature,4407034,No 1 Strip,Dickenson,99212,,2013,Point,-82.27190000004377,37.030799999827714
Feature,4407041,Appalachian Highwall Osborn Br,Floyd,107272,,2013,Point,-80.86118100033478,37.36843499981909
Feature,4407045,Mine No 1,Buchanan,45677,,2013,Point,-82.15109999993443,37.190600000164444
Feature,4407047,Mine # 1,Buchanan,44005,,2013,Point,-82.15113565227144,37.190940816086126
Feature,4407052,Dorchester Mine,Wise,291562,,2013,Point,-82.77669999957266,36.96559999970162
Feature,4407081,No. 2,Wise,94083,,2013,Point,-82.73110000029287,37.00920000000148
Feature,4407085,Ghm #37,Laurel,8736,,2013,Point,-83.89138799999152,36.77805499982075
Feature,4407087,North Fork #6,Wise,372676,,2013,Point,-82.84169999955863,36.96860000027488
Feature,4407098,S-5 Jones Fork,Buchanan,114545,,2013,Point,-81.78445605457364,37.24194778372512
Feature,4407104,Mine No. 3,Russell,22862,,2013,Point,-81.98139999982321,37.08580000022338
Feature,4407113,Gobco #1,Dickenson,51824,Refuse coal is included,2013,Point,-82.26555599959096,36.99888899993145
Feature,4407123,Deep Mine #35,Russell,109738,,2013,Point,-82.26499999992227,37.08829999969115
Feature,4407124,True Energy Fuels Mine No. 2,Wise,2878,,2013,Point,-82.62469999957784,37.10360000019456
Feature,4407129,Deep Mine #25,Dickenson,545372,,2013,Point,-82.52889999973951,37.134999999771814
Feature,4407133,No. 26 Strip,Wise,197775,,2013,Point,-82.68830000034633,36.935300000356605
Feature,4407137,No. 2,Wise,304687,,2013,Point,-82.72059999987363,37.058900000214244
Feature,4407138,Guest Mtn. No. 5,Wise,60523,,2013,Point,-82.79000000022349,37.003100000131624
Feature,4407146,Roaring Fork No 4,Dickenson,108193,,2013,Point,-82.3764000001525,37.014200000043246
Feature,4407150,Osaka Mine,Wise,174165,,2013,Point,-82.8092000000148,36.945000000223345
Feature,4407154,No. 5,Buchanan,43412,,2013,Point,-82.20169999962775,37.29609999995487
Feature,4407156,#3,Wise,257639,,2013,Point,-82.72190000043028,36.987800000114106
Feature,4407159,No 9,Dickenson,53723,,2013,Point,-82.21750000003618,37.0861000002137
Feature,4407163,88 Strip,Wise,293487,,2013,Point,-82.16080000028751,37.07279999976382
Feature,4407167,Lmm,Dickenson,19265,,2013,Point,-82.26860000022,37.08470000013297
Feature,4407172,Virginia Point No. 1 Surface M,Tazewell,410946,,2013,Point,-81.49190000021224,37.24639999972139
Feature,4407190,Red Onion Surface Mine,Wise,59082,,2013,Point,-82.57360000029234,37.11780000018596
Feature,4407199,Laurel Branch Surface,Buchanan,514179,,2013,Point,-82.05280000033848,37.4136000002684
Feature,4407211,9a,Buchanan,40511,,2013,Point,-82.10250000040652,37.39860000011603
Feature,4407214,No 8,Dickenson,40388,,2013,Point,-82.39829999971796,37.09609999968418
Feature,4407217,No 10,Dickenson,38068,,2013,Point,-82.26079999957491,37.04390000007921
Feature,4407220,Mine No. 4,Buchanan,230717,,2013,Point,-81.78359999963375,37.238599999939304
Feature,4407223,Deep Mine 41,Dickenson,736998,,2013,Point,-82.39110000002081,37.09670000004995
Feature,4407224,Pine Branch 1,Wise,379177,,2013,Point,-82.72859999963696,36.98389999993124
Feature,4407231,Deep Mine 37,Dickenson,379420,,2013,Point,-82.39139999959646,37.18390000011996
Feature,4407233,Gobco #8,Russell,377607,Refuse coal is included,2013,Point,-82.29138799971518,36.9769439996477
Feature,4407239,Flat Rock Surface,Russell,10172,,2013,Point,-81.98360000000515,37.08359999984542
Feature,4407252,Nine Mile #1,Wise,11958,,2013,Point,-82.76640000006827,36.946099999783
Feature,4407253,Darby Road Mine #1,Lee,10056,,2013,Point,-82.91419999971572,36.8638999997789
Feature,4407254,3 Pole,Buchanan,275597,,2013,Point,-81.976400000308,37.32940000008967
Feature,4407269,Middle Fork Hagy,Buchanan,240605,,2013,Point,-82.26940000028617,37.29970000029907
Feature,4407272,Smith Gap Surface Mine,Dickenson,163242,,2013,Point,-82.1891999999414,37.04250000034498
Feature,4407274,#5 Surface Mine,Wise,72410,,2013,Point,-82.55919999999969,37.06280000013441
Feature,4407275,#2,Wise,67258,,2013,Point,-82.86389999959806,36.88530000027385
Feature,4407276,Strip #26,Wise,55956,,2013,Point,-82.7183329997445,36.95416600035861
Feature,4407277,Dogwood #4-C,Wise,7542,,2013,Point,-82.72859999963696,36.98359999991552
Feature,4407280,S-5 Aily Branch,Buchanan,255198,,2013,Point,-81.79082469850965,37.25638610844044
Feature,4407284,#6 Surface,Wise,680,,2013,Point,-82.59972199994647,37.06333299981017
Feature,4407285,No. 10,Buchanan,155439,,2013,Point,-82.11805499969427,37.59555500015764
Feature,4407288,Hill Creek Highwall,Tazewell,355917,,2013,Point,-81.83309999968525,37.1392000002829
Feature,4407293,H-3,Pike,90613,,2013,Point,-81.78388800041215,37.24194399993422
Feature,4407300,Waterfall Surface Mine,Dickenson,211604,,2013,Point,-82.5530549997385,38.73694399987287
Feature,4407311,Red Ash Strip/Auger,Buchanan,692,,2013,Point,-81.85694400023792,37.23555500012385
Feature,4407312,H-6,Buchanan,5367,,2013,Point,-81.79138799968497,37.25638800033084
Feature,4407313,Maple Highwall,Russell,89623,,2013,Point,-81.97666600044677,37.08194400012709
Feature,4601318,Robinson Run No 95,Marion,5700956,,2013,Point,-80.35969999999793,39.400599999974986
Feature,4601433,Loveridge #22,Marion,5307709,,2013,Point,-80.38390000020279,38.60499999969783
Feature,4601436,Shoemaker Mine,Marshall,5619263,,2013,Point,-80.71110000031456,40.00360000011273
Feature,4601437,Mcelroy Mine,Marshall,9403070,,2013,Point,-80.79530000009183,39.82079999993056
Feature,4601456,Federal No 2,Monongalia,3363090,,2013,Point,-80.24059999958004,39.636699999740294
Feature,4601537,Farley Eagle Mine,Boone,272773,,2013,Point,-81.63310000021215,37.811399999735954
Feature,4601544,Road Fork #51 Mine,Wyoming,376452,,2013,Point,-81.57080000000035,37.57609999988206
Feature,4601816,Pinnacle Mine,Wyoming,2807071,,2013,Point,-81.56249999976305,37.54170000024854
Feature,4601968,Blacksville No 2,Monongalia,3139164,,2013,Point,-80.29440000043633,39.70779999973778
Feature,4602380,Bishop Impoundment Area,Mcdowell,351987,,2013,Point,-81.54029999972362,37.245299999780315
Feature,4602489,No 1 Strip,Mineral,11182,,2013,Point,-79.15670000021632,39.36170000001645
Feature,4602737,Nancy,Harrison,19346,,2013,Point,-80.42440000040826,39.35059999979431
Feature,4604168,Sentinel Mine,Barbour,1019728,,2013,Point,-80.05060000003569,39.199999999884426
Feature,4604236,Maple Eagle No. 1 Mine,Fayette,418368,,2013,Point,-81.34059999982618,38.068300000115755
Feature,4604387,Prime No. 1 Mine,Monongalia,1223827,,2013,Point,-80.00610000039771,39.70779999973778
Feature,4604670,Hobet 21 Surface Mine,Boone,2335093,,2013,Point,-81.63465000011577,37.94486999990007
Feature,4605121,Camp Creek Mine,Wayne,2480128,,2013,Point,-82.32779999972628,38.15559999994957
Feature,4605252,Beckley Pocahontas Mine,Raleigh,1122921,,2013,Point,-81.26439999981221,37.7714000000322
Feature,4605315,Caymus Mine,Boone,398400,,2013,Point,-81.56805500002035,38.03888799986219
Feature,4605437,American Eagle Mine,Kanawha,2410162,,2013,Point,-81.48999999960594,38.130799999883244
Feature,4605589,Crawdad No 1 Mine,Monongalia,349247,,2013,Point,-79.9835999998843,39.70969999984197
Feature,4605995,Preparation Plant No 1,Monongalia,89504,Refuse coal is included,2013,Point,-79.98277700025191,39.693055000314054
Feature,4606089,Minway Surface,Mingo,148943,,2013,Point,-82.23666999969026,37.86861000003097
Feature,4606263,Wyoming No 2,Wyoming,206753,,2013,Point,-81.60999999964912,37.60249999976703
Feature,4606265,Sewell Mine B,Mcdowell,97234,,2013,Point,-81.62310000028342,37.50720000035216
