type,properties/plant_code,properties/PLANT_NAME,properties/UTILITY_ID,properties/UTILITY_NA,properties/primary_fu,total_cap,properties/cap_coal,properties/cap_ng,properties/cap_pet,properties/cap_otherf,properties/cap_nuc,properties/cap_bio,properties/cap_geo,properties/cap_hydro,properties/cap_pump,properties/cap_solar,properties/cap_wind,properties/cap_wood,properties/cap_other,properties/Capacity_b,properties/producer_t,properties/Source,properties/PrimaryFue,geometry/type,lon,lat
Feature,56340,Cherryville City Hall,13630,North Carolina Mun Power Agny #1,PET,1.8,0,0,1.8,,0,,,0,0,0,0,,,Petroleum = 1.8 MW,Electric Utility,EIA,Petroleum,Point,-81.38000000038981,35.37780000034934
Feature,56341,Lincolnton High School,13630,North Carolina Mun Power Agny #1,PET,1.8,0,0,1.8,,0,,,0,0,0,0,,,Petroleum = 1.8 MW,Electric Utility,EIA,Petroleum,Point,-81.2735999996748,35.47689999981294
Feature,56342,Maiden Community Center,13630,North Carolina Mun Power Agny #1,PET,1.8,0,0,1.8,,0,,,0,0,0,0,,,Petroleum = 1.8 MW,Electric Utility,EIA,Petroleum,Point,-81.20810000009664,35.57720000021169
Feature,56343,Monroe Middle School,13630,North Carolina Mun Power Agny #1,PET,1.8,0,0,1.8,,0,,,0,0,0,0,,,Petroleum = 1.8 MW,Electric Utility,EIA,Petroleum,Point,-80.54003799972237,34.97327400009949
Feature,56344,Morganton Station 5,13630,North Carolina Mun Power Agny #1,PET,1.8,0,0,1.8,,0,,,0,0,0,0,,,Petroleum = 1.8 MW,Electric Utility,EIA,Petroleum,Point,-81.69639999960836,35.76309999983266
Feature,56345,Pineville Delivery 1,13630,North Carolina Mun Power Agny #1,PET,1.8,0,0,1.8,,0,,,0,0,0,0,,,Petroleum = 1.8 MW,Electric Utility,EIA,Petroleum,Point,-80.89470000022789,35.08529999995448
Feature,56346,Bear Valley Power Plant,54710,Golden State Water Company,NG,7.7,0,7.7,0,,0,,,0,0,0,0,,,Natural Gas = 7.7 MW,Electric Utility,EIA,Natural Gas,Point,-116.90250000035334,34.25059999980205
Feature,56347,Cedar Ridge,20856,Wisconsin Power & Light Co,WND,67.6,0,0,0,,0,,,0,0,0,67.6,,,Wind = 67.6 MW,Electric Utility,EIA,Wind,Point,-88.32974199962959,43.69264700031336
Feature,56348,Laverne Diesel Generating Plant,10777,Town of Laverne - (OK),PET,4,0,0,4,,0,,,0,0,0,0,,,Petroleum = 4 MW,Electric Utility,EIA,Petroleum,Point,-99.8905999996894,36.710600000359584
Feature,56349,Quail Run Energy Center,56766,CER Quail Run Energy Partners LP,NG,482,0,482,0,,0,,,0,0,0,0,,,Natural Gas = 482 MW,IPP,EIA,Natural Gas,Point,-102.31499999987614,31.841400000366527
Feature,56350,Colorado Bend Energy Center,56765,CER Colorado Bend Energy Partners LP,NG,510,0,510,0,,0,,,0,0,0,0,,,Natural Gas = 510 MW,IPP,EIA,Natural Gas,Point,-96.06830000022057,29.28779999974648
Feature,56351,Spearville,10000,Kansas City Power & Light Co,WND,148.5,0,0,0,,0,,,0,0,0,148.5,,,Wind = 148.5 MW,Electric Utility,EIA,Wind,Point,-99.75279999997068,37.864100000168925
Feature,56355,Whispering Willow Wind Farm - East,9417,Interstate Power and Light Co,WND,199.7,0,0,0,,0,,,0,0,0,199.7,,,Wind = 199.7 MW,Electric Utility,EIA,Wind,Point,-93.20638900036131,42.630513000206136
Feature,56356,Clearwater Power Plant,16088,City of Riverside - (CA),NG,28,0,28,0,,0,,,0,0,0,0,,,Natural Gas = 28 MW,Electric Utility,EIA,Natural Gas,Point,-117.60850000035288,33.89120000003031
Feature,56357,FPL Energy Burleigh County Wind,54717,FPL Energy Burleigh County Wind LLC,WND,49.5,0,0,0,,0,,,0,0,0,49.5,,,Wind = 49.5 MW,IPP,EIA,Wind,Point,-100.73329999976583,47.11669999981757
Feature,56358,Western Renewable Energy,54690,Western Renewable Energy  LLC,WOOD,2.5,0,0,0,,0,,,0,0,0,0,2.5,,Wood = 2.5 MW,IPP,EIA,Wood,Point,-109.28997900011169,34.09300600004044
Feature,56359,Klondike Windpower II,15399,Iberdrola Renewables Inc,WND,75,0,0,0,,0,,,0,0,0,75,,,Wind = 75 MW,IPP,EIA,Wind,Point,-120.50420000044197,45.58360000007057
Feature,56360,Leaning Juniper,14354,PacifiCorp,WND,103.5,0,0,0,,0,,,0,0,0,103.5,,,Wind = 103.5 MW,Electric Utility,EIA,Wind,Point,-120.20978299973123,45.652457000249186
Feature,56361,Big Horn Wind Project,15399,Iberdrola Renewables Inc,WND,199,0,0,0,,0,,,0,0,0,199,,,Wind = 199 MW,IPP,EIA,Wind,Point,-120.12060000015721,45.91919999989922
Feature,56362,Shiloh I Wind Project,15399,Iberdrola Renewables Inc,WND,150,0,0,0,,0,,,0,0,0,150,,,Wind = 150 MW,IPP,EIA,Wind,Point,-121.69669999980434,38.15030000010376
Feature,56367,Electric Avenue Facility,4619,Town of Culpeper- (VA),PET,5.4,0,0,5.4,,0,,,0,0,0,0,,,Petroleum = 5.4 MW,Electric Utility,EIA,Petroleum,Point,-77.99250000005038,38.473056000103504
Feature,56368,Water Treatment Plant Generators,11560,City of Manassas - (VA),PET,1.7,0,0,1.7,,0,,,0,0,0,0,,,Petroleum = 1.7 MW,Electric Utility,EIA,Petroleum,Point,-77.47669999961174,38.75279999992424
Feature,56369,Casselman Wind Power Project,15399,Iberdrola Renewables Inc,WND,34.5,0,0,0,,0,,,0,0,0,34.5,,,Wind = 34.5 MW,IPP,EIA,Wind,Point,-79.00000000028194,39.99999999997813
Feature,56371,Cedar Creek Wind,50123,Infigen Asset Management LLC,WND,300,0,0,0,,0,,,0,0,0,300,,,Wind = 300 MW,IPP,EIA,Wind,Point,-104.02059999990301,40.89439999999419
Feature,56372,Sweetwater Wind 5,50123,Infigen Asset Management LLC,WND,80.5,0,0,0,,0,,,0,0,0,80.5,,,Wind = 80.5 MW,IPP,EIA,Wind,Point,-100.48329999975073,32.23694400007955
Feature,56374,Robert Mueller Energy Center,1015,Austin Energy,NG,5.2,0,3.7,1.5,,0,,,0,0,0,0,,,Natural Gas = 3.7 MW  Petroleum = 1.5 MW,Electric Utility,EIA,Natural Gas,Point,-97.70767500004789,30.304994000263076
Feature,56376,Pike County Wind Power,9209,Illinois Rural Electric Coop,WND,1.7,0,0,0,,0,,,0,0,0,1.7,,,Wind = 1.7 MW,Electric Utility,EIA,Wind,Point,-90.84610000040591,39.61889999983322
Feature,56377,Judith Gap Wind Energy Center,49893,Invenergy Services LLC,WND,135,0,0,0,,0,,,0,0,0,135,,,Wind = 135 MW,IPP,EIA,Wind,Point,-109.7531000001506,46.57249999980278
Feature,56378,Pakini Nui Wind Farm,794,Apollo Energy Corp,WND,21,0,0,0,,0,,,0,0,0,21,,,Wind = 21 MW,IPP,EIA,Wind,Point,-155.69140000007297,18.974199999885784
Feature,56379,Victory Wind Farm,12341,MidAmerican Energy Co,WND,99,0,0,0,,0,,,0,0,0,99,,,Wind = 99 MW,Electric Utility,EIA,Wind,Point,-95.12920000025616,42.1169000002205
Feature,56380,Centennial Wind Farm,14063,Oklahoma Gas & Electric Co,WND,120,0,0,0,,0,,,0,0,0,120,,,Wind = 120 MW,Electric Utility,EIA,Wind,Point,-99.60186899965555,36.63773299972131
Feature,56383,Northern Iowa Windpower II,15399,Iberdrola Renewables Inc,WND,80,0,0,0,,0,,,0,0,0,80,,,Wind = 80 MW,IPP,EIA,Wind,Point,-93.2977999997064,43.360800000169036
Feature,56386,Top of Iowa Windfarm III,11479,Madison Gas & Electric Co,WND,3.3,0,0,0,,0,,,0,0,0,3.3,,,Wind = 3.3 MW,Electric Utility,EIA,Wind,Point,-93.32079999981201,43.359699999756394
Feature,56391,Blue Sky Green Field Wind Project,20847,Wisconsin Electric Power Co,WND,29,0,0,0,,0,,,0,0,0,29,,,Wind = 29 MW,Electric Utility,EIA,Wind,Point,-88.38859999972743,43.743599999968275
Feature,56392,FPL Energy Oliver Wind I LLC,55696,FPL Energy Oliver County Wind,WND,50.6,0,0,0,,0,,,0,0,0,50.6,,,Wind = 50.6 MW,IPP,EIA,Wind,Point,-101.19771600033852,47.152847000245316
Feature,56394,Forest Creek Wind Farm LLC,56215,E ON Climate Renewables N America LLC,WND,124.2,0,0,0,,0,,,0,0,0,124.2,,,Wind = 124.2 MW,IPP,EIA,Wind,Point,-101.22000000004354,32.03899999994599
Feature,56395,Mesquite Wind Power LLC,54759,Lone Star Wind Farm LLC,WND,200,0,0,0,,0,,,0,0,0,200,,,Wind = 200 MW,IPP,EIA,Wind,Point,-99.49280000002685,32.6256000003297
Feature,56397,Hunlock Unit 4,23279,Allegheny Energy Supply Co LLC,NG,45,0,45,0,,0,,,0,0,0,0,,,Natural Gas = 45 MW,IPP,EIA,Natural Gas,Point,-76.06833300042068,41.20249999973183
Feature,56399,Lempster Wind LLC,15399,Iberdrola Renewables Inc,WND,24,0,0,0,,0,,,0,0,0,24,,,Wind = 24 MW,IPP,EIA,Wind,Point,-72.33330000002607,43.49999999987404
Feature,56400,Treasure Coast Energy Center,6616,Fort Pierce Utilities Authority,NG,318,0,318,0,,0,,,0,0,0,0,,,Natural Gas = 318 MW,Electric Utility,EIA,Natural Gas,Point,-80.37749999967347,27.383889000000487
Feature,56404,Noble Hill Landfill,17833,City Utilities of Springfield - (MO),BIO,3,0,0,0,,0,3,,0,0,0,0,,,Biomass = 3 MW,Electric Utility,EIA,Biomass,Point,-93.35139999964785,37.38109999980178
Feature,56405,Nevada Solar One,55744,Acciona Solar Power,SUN,68.5,0,0,0,,0,,,0,0,68.5,0,,,Solar = 68.5 MW,IPP,EIA,Solar,Point,-114.98172999973346,35.79979800017616
Feature,56406,Sierra Pacific Burlington Facility,17164,Sierra Pacific Industries Inc,WOOD,25.4,0,0,0,,0,,,0,0,0,0,25.4,,Wood = 25.4 MW,Industrial,EIA,Wood,Point,-122.4330999996232,48.44810000000277
Feature,56407,West County Energy Center,6452,Florida Power & Light Co,NG,3669,0,3669,0,,0,,,0,0,0,0,,,Natural Gas = 3669 MW,Electric Utility,EIA,Natural Gas,Point,-80.37470000034021,26.698599999887673
Feature,56408,Agriwind LLC,54789,AgriWind LLC,WND,8.4,0,0,0,,0,,,0,0,0,8.4,,,Wind = 8.4 MW,IPP,EIA,Wind,Point,-89.623600000359,41.30169999968966
Feature,56409,Stahl Wind Energy,54790,Stahl Wind Energy LLC,WND,1.7,0,0,0,,0,,,0,0,0,1.7,,,Wind = 1.7 MW,IPP,EIA,Wind,Point,-96.44060000001993,44.02109999972956
Feature,56410,Carstensen Wind,54791,Carstensen Wind LLC,WND,1.7,0,0,0,,0,,,0,0,0,1.7,,,Wind = 1.7 MW,IPP,EIA,Wind,Point,-96.43309999984878,44.02079999968282
Feature,56411,Northern Lights Wind LLC,54792,Northern Lights Wind LLC,WND,1.7,0,0,0,,0,,,0,0,0,1.7,,,Wind = 1.7 MW,IPP,EIA,Wind,Point,-96.43690000016308,44.0247000000899
Feature,56412,Lucky Wind,54793,Lucky Wind LLC,WND,1.7,0,0,0,,0,,,0,0,0,1.7,,,Wind = 1.7 MW,IPP,EIA,Wind,Point,-96.43029999961722,44.02559999977146
Feature,56413,Greenback Energy,54794,Greenback Energy LLC,WND,1.7,0,0,0,,0,,,0,0,0,1.7,,,Wind = 1.7 MW,IPP,EIA,Wind,Point,-96.43670000014652,44.01500000016409
Feature,56414,Redwood Falls Wind,40580,Southern Minnesota Mun P Agny,WND,3.4,0,0,0,,0,,,0,0,0,3.4,,,Wind = 3.4 MW,Electric Utility,EIA,Wind,Point,-95.17499999955251,44.502778000243694
Feature,56415,Fairmont Wind,40580,Southern Minnesota Mun P Agny,WND,5.2,0,0,0,,0,,,0,0,0,5.2,,,Wind = 5.2 MW,Electric Utility,EIA,Wind,Point,-94.44666700034244,43.57500000022045
Feature,56416,Michigan Wind 1 LLC,54800,Michigan Wind 1 LLC,WND,69,0,0,0,,0,,,0,0,0,69,,,Wind = 69 MW,IPP,EIA,Wind,Point,-82.96329999973413,43.709199999939074
Feature,56417,Westchester Gas Recovery,54808,Sexton Energy LLC,BIO,3.6,0,0,0,,0,3.6,,0,0,0,0,,,Biomass = 3.6 MW,IPP,EIA,Biomass,Point,-87.90139999985752,41.835000000036935
Feature,56418,Des Plaines Gas Recovery,54808,Sexton Energy LLC,BIO,3.6,0,0,0,,0,3.6,,0,0,0,0,,,Biomass = 3.6 MW,IPP,EIA,Biomass,Point,-87.8811000004244,42.10190000021656
Feature,56419,Beecher Gas Recovery,54808,Sexton Energy LLC,BIO,3.3,0,0,0,,0,3.3,,0,0,0,0,,,Biomass = 3.3 MW,IPP,EIA,Biomass,Point,-87.60109999972477,41.63360000013851
Feature,56420,Renick Run Pumping Station 03-04,4065,City of Columbus - (OH),PET,2.2,0,0,2.2,,0,,,0,0,0,0,,,Petroleum = 2.2 MW,Electric Utility,EIA,Petroleum,Point,-83.06670000020104,39.93329999980204
Feature,56421,PS ST-8 Engine No 1,4065,City of Columbus - (OH),PET,1.8,0,0,1.8,,0,,,0,0,0,0,,,Petroleum = 1.8 MW,Electric Utility,EIA,Petroleum,Point,-83.11669999984473,39.966700000294566
Feature,56422,ST-1/1A Engine No 1,4065,City of Columbus - (OH),PET,1.1,0,0,1.1,,0,,,0,0,0,0,,,Petroleum = 1.1 MW,Electric Utility,EIA,Petroleum,Point,-83.09169999957373,40.949999999793846
Feature,56423,Dodge Park Engine No 1,4065,City of Columbus - (OH),PET,1.8,0,0,1.8,,0,,,0,0,0,0,,,Petroleum = 1.8 MW,Electric Utility,EIA,Petroleum,Point,-83.09169999957373,39.97499999990754
Feature,56424,Mower County Wind Energy Center,54819,FPL Energy Mower County LLC,WND,98.9,0,0,0,,0,,,0,0,0,98.9,,,Wind = 98.9 MW,IPP,EIA,Wind,Point,-92.66670000006246,43.49999999987404
Feature,56426,AMERESCO Chicopee Energy,54812,AMERESCO Chicopee Energy LLC,BIO,7.7,0,0,0,,0,7.7,,0,0,0,0,,,Biomass = 7.7 MW,IPP,EIA,Biomass,Point,-72.53809999989615,42.166099999683794
Feature,56427,AMERESCO Janesville,54813,AMERESCO Janesville LLC,BIO,3,0,0,0,,0,3,,0,0,0,0,,,Biomass = 3 MW,IPP,EIA,Biomass,Point,-89.02079999991152,42.70830000029487
Feature,56428,AMERESCO Santa Cruz Energy,54814,AMERESCO Santa Cruz Energy LLC,BIO,3,0,0,0,,0,3,,0,0,0,0,,,Biomass = 3 MW,IPP,EIA,Biomass,Point,-121.8156000002057,36.91779999991944
Feature,56429,AMERESCO Delaware South,54815,AMERESCO Delaware South,BIO,5,0,0,0,,0,5,,0,0,0,0,,,Biomass = 5 MW,IPP,EIA,Biomass,Point,-75.43420000001834,38.599200000097476
Feature,56430,AMERESCO Delaware Central,54816,AMERESCO Delaware Central,BIO,3,0,0,0,,0,3,,0,0,0,0,,,Biomass = 3 MW,IPP,EIA,Biomass,Point,-75.72330000012312,39.03389999970499
Feature,56432,Wildorado Wind Ranch,34505,Edison Mission Energy,WND,161,0,0,0,,0,,,0,0,0,161,,,Wind = 161 MW,IPP,EIA,Wind,Point,-102.30305599985849,35.291944000197205
Feature,56433,Pine Tree Wind Power Project,11208,Los Angeles Department of Water & Power,WND,135,0,0,0,,0,,,0,0,0,135,,,Wind = 135 MW,Electric Utility,EIA,Wind,Point,-118.17611099955641,35.245556000335114
Feature,56434,Burley Butte Windpark,56592,Idaho Wind Partners 1 LLC,WND,13.5,0,0,0,,0,,,0,0,0,13.5,,,Wind = 13.5 MW,IPP,EIA,Wind,Point,-113.91222200026645,42.50027800016732
Feature,56435,Golden Valley Wind Park LLC,56592,Idaho Wind Partners 1 LLC,WND,12,0,0,0,,0,,,0,0,0,12,,,Wind = 12 MW,IPP,EIA,Wind,Point,-113.90666700000915,42.44555599988887
Feature,56437,Milner Dam Wind Park LLC,56592,Idaho Wind Partners 1 LLC,WND,19.5,0,0,0,,0,,,0,0,0,19.5,,,Wind = 19.5 MW,IPP,EIA,Wind,Point,-114.01027800036324,42.47416699996623
Feature,56439,Oregon Trail Wind Park,56592,Idaho Wind Partners 1 LLC,WND,13.5,0,0,0,,0,,,0,0,0,13.5,,,Wind = 13.5 MW,IPP,EIA,Wind,Point,-114.98972199999918,42.840556000189274
Feature,56440,Pilgrim Stage Wind Park,56592,Idaho Wind Partners 1 LLC,WND,10.5,0,0,0,,0,,,0,0,0,10.5,,,Wind = 10.5 MW,IPP,EIA,Wind,Point,-114.99861100041545,42.79750000011872
Feature,56441,Salmon Falls Wind Park,56592,Idaho Wind Partners 1 LLC,WND,21,0,0,0,,0,,,0,0,0,21,,,Wind = 21 MW,IPP,EIA,Wind,Point,-114.98916700015539,42.68194399976339
Feature,56442,Thousand Springs Wind Park,56592,Idaho Wind Partners 1 LLC,WND,12,0,0,0,,0,,,0,0,0,12,,,Wind = 12 MW,IPP,EIA,Wind,Point,-114.96777800005279,42.870278000236475
Feature,56443,Tuana Gulch Wind Park,56592,Idaho Wind Partners 1 LLC,WND,10.5,0,0,0,,0,,,0,0,0,10.5,,,Wind = 10.5 MW,IPP,EIA,Wind,Point,-114.96916700029792,42.849721999679446
Feature,56445,Spindle Hill Energy Center,49893,Invenergy Services LLC,NG,270,0,270,0,,0,,,0,0,0,0,,,Natural Gas = 270 MW,IPP,EIA,Natural Gas,Point,-104.88784400014087,40.09219199986917
Feature,56446,Buena Vista Energy LLC,50123,Infigen Asset Management LLC,WND,38,0,0,0,,0,,,0,0,0,38,,,Wind = 38 MW,IPP,EIA,Wind,Point,-121.66719999961032,37.80500000031836
Feature,56447,Hawi  Wind Farm,5906,EDF Renewable Services Inc,WND,10.6,0,0,0,,0,,,0,0,0,10.6,,,Wind = 10.6 MW,IPP,EIA,Wind,Point,-155.85038200020506,20.257251999957322
Feature,56448,Mars Hill Wind Farm Project,59155,"First Wind O&M, LLC",WND,42,0,0,0,,0,,,0,0,0,42,,,Wind = 42 MW,IPP,EIA,Wind,Point,-67.84110000039927,46.54310000009078
Feature,56449,Kaheawa Pastures Wind Farm,59155,"First Wind O&M, LLC",WND,30,0,0,0,,0,,,0,0,0,30,,,Wind = 30 MW,IPP,EIA,Wind,Point,-156.42499999966023,20.764999999777984
Feature,56450,GSG LLC,50123,Infigen Asset Management LLC,WND,80,0,0,0,,0,,,0,0,0,80,,,Wind = 80 MW,IPP,EIA,Wind,Point,-89.15689999993877,41.727499999665085
Feature,56451,Allegheny Ridge Wind Farm,50123,Infigen Asset Management LLC,WND,80,0,0,0,,0,,,0,0,0,80,,,Wind = 80 MW,IPP,EIA,Wind,Point,-78.68280000009892,40.386100000085975
Feature,56456,Plum Point Energy Station,58905,NAES Corporation - Plum Point,COAL,670,670,0,0,,0,,,0,0,0,0,,,Coal = 670 MW,IPP,EIA,Coal,Point,-89.94889999986447,35.66439999997447
Feature,56457,Post Wind Farm LP,54870,FPL Energy Red Canyon LLC,WND,84,0,0,0,,0,,,0,0,0,84,,,Wind = 84 MW,IPP,EIA,Wind,Point,-101.49999999984486,33.166700000219265
Feature,56458,Hobbs Generating Station,56358,CAMS NM LLC,NG,530.4,0,530.4,0,,0,,,0,0,0,0,,,Natural Gas = 530.4 MW,IPP,EIA,Natural Gas,Point,-103.30944399985434,32.72833299993266
Feature,56459,MinnDakota Wind LLC,15399,Iberdrola Renewables Inc,WND,150,0,0,0,,0,,,0,0,0,150,,,Wind = 150 MW,IPP,EIA,Wind,Point,-96.5355999997921,44.250300000214665
Feature,56460,Twin Buttes Wind Project,15399,Iberdrola Renewables Inc,WND,75,0,0,0,,0,,,0,0,0,75,,,Wind = 75 MW,IPP,EIA,Wind,Point,-102.74029999956728,37.866899999754715
Feature,56461,Dry Creek LFG to Energy Project,54878,Oregon Environmental Industries LLC,BIO,3,0,0,0,,0,3,,0,0,0,0,,,Biomass = 3 MW,Commercial,EIA,Biomass,Point,-122.79109999958733,42.38829999978859
Feature,56462,Geneva Generation Facility,7096,City of Geneva- (IL),NG,27,0,27,0,,0,,,0,0,0,0,,,Natural Gas = 27 MW,Electric Utility,EIA,Natural Gas,Point,-88.27110000034016,41.89110000021671
Feature,56463,Oak Ridge LFGTE,40211,"Wabash Valley Power Assn, Inc",BIO,3.2,0,0,0,,0,3.2,,0,0,0,0,,,Biomass = 3.2 MW,Electric Utility,EIA,Biomass,Point,-86.36779999968293,40.802799999914676
Feature,56464,Jay County LFGTE,40211,"Wabash Valley Power Assn, Inc",BIO,3.2,0,0,0,,0,3.2,,0,0,0,0,,,Biomass = 3.2 MW,Electric Utility,EIA,Biomass,Point,-85.00560000020933,40.43109999987637
Feature,56465,Liberty I & II LFGTE,40211,"Wabash Valley Power Assn, Inc",BIO,6.4,0,0,0,,0,6.4,,0,0,0,0,,,Biomass = 6.4 MW,Electric Utility,EIA,Biomass,Point,-86.70444400005474,40.88555600000766
Feature,56466,Marengo Wind Plant,14354,PacifiCorp,WND,210.6,0,0,0,,0,,,0,0,0,210.6,,,Wind = 210.6 MW,Electric Utility,EIA,Wind,Point,-117.77720000038138,46.374700000130176
Feature,56467,Russell City Energy Center,54890,Russell City Energy Company LLC,NG,615,0,615,0,,0,,,0,0,0,0,,,Natural Gas = 615 MW,IPP,EIA,Natural Gas,Point,-122.13380999961885,37.6346599999748
Feature,56468,Klondike Windpower III,15399,Iberdrola Renewables Inc,WND,297.5,0,0,0,,0,,,0,0,0,297.5,,,Wind = 297.5 MW,IPP,EIA,Wind,Point,-120.50420000044197,45.58360000007057
Feature,56469,Roseburg Forest Products Biomass,54894,Roseburg Forest Products,WOOD,9,0,0,0,,0,,,0,0,0,0,9,,Wood = 9 MW,Industrial,EIA,Wood,Point,-122.37694399984765,41.4355559998727
Feature,56470,Locust Ridge,15399,Iberdrola Renewables Inc,WND,26,0,0,0,,0,,,0,0,0,26,,,Wind = 26 MW,IPP,EIA,Wind,Point,-76.12920000000642,40.855000000154945
Feature,56471,McGrath Peaker,17609,Southern California Edison Co,NG,46,0,46,0,,0,,,0,0,0,0,,,Natural Gas = 46 MW,Electric Utility,EIA,Natural Gas,Point,-119.24694399969445,34.20555599973288
Feature,56472,Grapeland Peaker,17609,Southern California Edison Co,NG,49,0,49,0,,0,,,0,0,0,0,,,Natural Gas = 49 MW,Electric Utility,EIA,Natural Gas,Point,-117.534299999606,34.09030000019723
Feature,56473,Mira Loma Peaker,17609,Southern California Edison Co,NG,49,0,49,0,,0,,,0,0,0,0,,,Natural Gas = 49 MW,Electric Utility,EIA,Natural Gas,Point,-117.56040000041715,34.00529999964763
Feature,56474,Barre Peaker,17609,Southern California Edison Co,NG,49,0,49,0,,0,,,0,0,0,0,,,Natural Gas = 49 MW,Electric Utility,EIA,Natural Gas,Point,-117.98320000035072,33.807300000048855
Feature,56475,Center Peaker,17609,Southern California Edison Co,NG,49,0,49,0,,0,,,0,0,0,0,,,Natural Gas = 49 MW,Electric Utility,EIA,Natural Gas,Point,-118.10459999961138,33.92959999974882
Feature,56476,Gateway Generating Station,14328,Pacific Gas & Electric Co,NG,563.4,0,563.4,0,,0,,,0,0,0,0,,,Natural Gas = 563.4 MW,Electric Utility,EIA,Natural Gas,Point,-121.7587000004405,38.0175000000129
Feature,56478,MJMEUC Generating Station #1,12670,Missouri Jnt Muni.Pwr Elec. Ut. Comm.,NG,11.3,0,11.3,0,,0,,,0,0,0,0,,,Natural Gas = 11.3 MW,Electric Utility,EIA,Natural Gas,Point,-91.64007100018469,39.25107599969103
Feature,56479,Sand Bluff Wind Farm,56215,E ON Climate Renewables N America LLC,WND,90,0,0,0,,0,,,0,0,0,90,,,Wind = 90 MW,IPP,EIA,Wind,Point,-101.30263700039671,31.991442000189743
Feature,56480,Marshfield Utilities Gas Plant,11740,City of Marshfield - (WI),NG,53.3,0,53.3,0,,0,,,0,0,0,0,,,Natural Gas = 53.3 MW,Electric Utility,EIA,Natural Gas,Point,-90.13444399986673,44.63472199995431
Feature,56481,SunE Alamosa,54902,SunE Alamosa1 LLC,SUN,7.7,0,0,0,,0,,,0,0,7.7,0,,,Solar = 7.7 MW,IPP,EIA,Solar,Point,-105.88050100038899,37.690303999971974
Feature,56482,Black Mountain Generating Station,19728,"UNS Electric, Inc",NG,90,0,90,0,,0,,,0,0,0,0,,,Natural Gas = 90 MW,Electric Utility,EIA,Natural Gas,Point,-114.15940000030866,35.03610000015591
Feature,56483,Post Oak Wind LLC,54759,Lone Star Wind Farm LLC,WND,200,0,0,0,,0,,,0,0,0,200,,,Wind = 200 MW,IPP,EIA,Wind,Point,-99.65640000008271,32.514400000306665
Feature,56484,Buffalo Gap 2 Wind Farm,19740,AES Wind Generation Inc,WND,232.5,0,0,0,,0,,,0,0,0,232.5,,,Wind = 232.5 MW,IPP,EIA,Wind,Point,-100.17698599977632,32.318221000207
Feature,56485,Biglow Canyon Wind Farm,15248,Portland General Electric Co,WND,449.7,0,0,0,,0,,,0,0,0,449.7,,,Wind = 449.7 MW,Electric Utility,EIA,Wind,Point,-120.60341399990689,45.65374500002389
Feature,56487,White Creek Wind Farm,55907,White Creek Wind 1 LLC,WND,204,0,0,0,,0,,,0,0,0,204,,,Wind = 204 MW,IPP,EIA,Wind,Point,-120.34749999960928,45.81305599994004
Feature,56488,Smoky Hills Wind Project Phase I,55886,Smoky Hills Wind Farm I LLC,WND,100.8,0,0,0,,0,,,0,0,0,100.8,,,Wind = 100.8 MW,IPP,EIA,Wind,Point,-98.11780000039292,38.88690000023794
Feature,56489,Elkins Generating Center,807,Arkansas Electric Coop Corp,NG,60,0,60,0,,0,,,0,0,0,0,,,Natural Gas = 60 MW,Electric Utility,EIA,Natural Gas,Point,-94.00140000040577,35.97139999990641
Feature,56491,Dean Drive Area Electric Generators,11560,City of Manassas - (VA),PET,3.2,0,0,3.2,,0,,,0,0,0,0,,,Petroleum = 3.2 MW,Electric Utility,EIA,Petroleum,Point,-77.49080000032872,38.7485999999721
Feature,56493,Buffalo Mountain Energy Center,49893,Invenergy Services LLC,WND,27,0,0,0,,0,,,0,0,0,27,,,Wind = 27 MW,IPP,EIA,Wind,Point,-84.34440000032171,36.0444000002207
Feature,56494,Prairie Star Wind Farm,54904,High Prairie Wind Farm II LLC,WND,100.6,0,0,0,,0,,,0,0,0,100.6,,,Wind = 100.6 MW,IPP,EIA,Wind,Point,-92.62719999993969,43.68610000006843
Feature,56495,NedPower Mount Storm,17058,Shell Wind Energy Inc.,WND,264,0,0,0,,0,,,0,0,0,264,,,Wind = 264 MW,IPP,EIA,Wind,Point,-79.20939999963414,39.21750000003615
Feature,56496,Phillips 66 Billings Refinery,54916,Phillips 66 Billings Refinery,OFG,1.5,0,0,0,1.5,0,,,0,0,0,0,,,Other Fossil Gasses = 1.5 MW,Industrial,EIA,Other Fossil Gases,Point,-108.4910999999809,45.77690000004381
Feature,56497,Goodman Energy Center,12524,Midwest Energy Inc,NG,73.8,0,73.8,0,,0,,,0,0,0,0,,,Natural Gas = 73.8 MW,Electric Utility,EIA,Natural Gas,Point,-99.3617000004131,38.9302999998859
Feature,56498,Mora Drop Hydroelectric Project,1932,Boise-Kuna Irrigation District,HYC,0.8,0,0,0,,0,,,0.8,0,0,0,,,Hydro = 0.8 MW,IPP,EIA,Hydroelectric,Point,-116.47254000000727,43.46001199999699
Feature,56499,Tiber Dam Hydroelectric Plant,55704,Tiber Montana LLC,HYC,7.5,0,0,0,,0,,,7.5,0,0,0,,,Hydro = 7.5 MW,IPP,EIA,Hydroelectric,Point,-111.10179999985515,48.31799999979371
Feature,56500,Western 102 Power Plant,55710,Barrick Goldstrike Mines Inc,NG,111.6,0,110.6,0,,0,,,0,0,1,0,,,Natural Gas = 110.6 MW  Solar = 1 MW,Industrial,EIA,Natural Gas,Point,-119.51080000002908,39.56030000001518
