,lon,lat,class,oilgas,zoom
7755,-107.937654,39.510221,DF,GAS,4.0
7756,-107.886857,39.50842700000001,DF,GAS,4.0
7757,-107.97865,39.47917,DF,GAS,0.0
7758,-108.12147,39.489334,DF,GAS,0.0
7759,-108.124098,39.53376,DF,GAS,0.0
7760,-108.124084,39.5338,DF,GAS,0.0
7761,-107.967237,39.472621,DF,GAS,4.0
7762,-107.88208,39.50414,DF,GAS,4.0
7763,-108.08297,39.47208,DF,GAS,1.0
7764,-107.72296,39.49697000000001,DF,GAS,1.0
7765,-108.10772,39.38181,DF,GAS,0.0
7766,-108.10075,39.40081,DF,GAS,0.0
7767,-108.10092,39.39028,DF,GAS,1.0
7768,-107.66692,39.50299,DF,GAS,1.0
7769,-107.6671,39.503,DF,GAS,0.0
7770,-107.66698,39.50299,DF,GAS,0.0
7771,-107.774042,37.091101,DC,GAS,1.0
7772,-107.63039,39.30681,DF,GAS,1.0
7773,-107.91735,39.20632,DF,GAS,0.0
7774,-107.89451,39.20797,DF,GAS,0.0
7775,-108.251,39.89126,DF,GAS,0.0
7776,-108.251,39.89126,DF,GAS,0.0
7777,-108.29575,39.89145,DF,GAS,0.0
7778,-108.29575,39.89157,DF,GAS,0.0
7779,-108.29575,39.89161,DF,GAS,0.0
7780,-119.435046,35.277603000000006,DF,GAS,1.0
7781,-98.4811334,26.5324242,DC,GAS,1.0
7782,-99.1264761,27.1119196,DC,GAS,0.0
7783,-97.1316587,27.9846922,DC,GAS,0.0
7784,-98.9940023,27.633589,DC,GAS,0.0
7785,-96.2306058,31.3447998,DC,GAS,0.0
7786,-98.0691348,34.5849506,DC,GAS,1.0
7787,-97.6824353,35.611831,DC,GAS,1.0
7788,-94.9996794,34.9830391,DC,GAS,0.0
7789,-108.3980996,41.5657647,DF,GAS,0.0
7790,-110.31876880000002,42.3638754,DC,GAS,0.0
7791,-90.6140751,29.4742113,DC,GAS,0.0
7792,-107.9166111,41.44587420000001,DF,GAS,0.0
7793,-110.0893531,42.1516539,DC,GAS,0.0
7794,-109.8154234,42.7042828,DF,GAS,0.0
7795,-96.7442611,34.1802143,DF,GAS,3.0
7796,-108.14586,39.48375,DF,GAS,0.0
7797,-108.140458,39.540239,DF,GAS,3.0
7798,-108.04016,39.40465,DF,GAS,3.0
7799,-107.87104,39.45269,DF,GAS,3.0
7800,-107.74493,39.50414,DF,GAS,1.0
7801,-108.06999,39.449109,DF,GAS,4.0
7802,-108.098707,39.41423,DF,GAS,1.0
7803,-107.886129,39.500058,DF,GAS,1.0
7804,-108.091051,39.415343,DF,GAS,0.0
7805,-108.12901200000002,39.498941,DF,GAS,0.0
7806,-107.575401,37.271796,DC,GAS,0.0
7807,-107.843122,39.304442,DF,GAS,0.0
7808,-107.77124,39.20987,DF,GAS,0.0
7809,-107.89026,39.22093,DF,GAS,2.0
7810,-108.07964,39.35206,DF,GAS,0.0
7811,-108.29251399999998,39.882822,DF,GAS,4.0
7812,-104.756692,40.180424,DF,GAS,2.0
7813,-104.799572,40.204991,DF,GAS,0.0
7814,-119.413422,35.285282,DF,GAS,0.0
7815,-121.68137,38.142125,DC,GAS,0.0
7816,-96.4688465,31.1879432,DC,GAS,0.0
7817,-96.1965954,31.465236600000004,DC,GAS,0.0
7818,-96.3081528,31.4305285,DC,GAS,0.0
7819,-96.2470115,31.1804937,DC,GAS,0.0
7820,-96.0804199,31.674705,DC,GAS,0.0
7821,-94.481179,32.470174,DF,GAS,0.0
7822,-94.4056716,31.6074627,DF,GAS,2.0
7823,-94.7372993,32.3122707,DF,GAS,1.0
7824,-100.3307094,35.4604875,DC,GAS,1.0
7825,-107.555516,36.849038,DF,GAS,0.0
7826,-96.2732948,29.4069369,DC,GAS,0.0
7827,-93.8130879,30.249112100000005,DC,GAS,2.0
7828,-98.9857889,26.6349417,DC,GAS,0.0
7829,-96.2362568,31.8231505,DC,GAS,0.0
7830,-96.1086601,31.6841161,DC,GAS,0.0
7831,-100.8729894,36.0692127,DC,GAS,0.0
7832,-100.078738,35.5220396,DC,GAS,2.0
7833,-109.8586933,42.7183792,DF,GAS,0.0
7834,-109.64987659999998,42.4421347,DF,GAS,1.0
7835,-107.5827498,43.2623772,DC,GAS,0.0
7836,-110.2936497,42.27036070000001,DC,GAS,0.0
7837,-109.8553475,42.75570689999999,DF,GAS,1.0
7838,-109.7920625,42.67404370000001,DF,GAS,4.0
7839,-109.7922492,42.6740246,DF,GAS,1.0
7840,-90.0142373,29.8146522,DC,GAS,0.0
7841,-92.5285246,32.3972471,DC,GAS,0.0
7842,-93.6252602,32.3659334,DF,GAS,3.0
7843,-97.5145225,28.8101602,DC,GAS,0.0
7844,-97.3736064,28.7829446,DC,GAS,0.0
7845,-99.105504,26.660374600000004,DC,GAS,0.0
7846,-99.2139064,27.0673441,DC,GAS,1.0
7847,-97.1347478,27.98313,DC,GAS,1.0
7848,-96.242549,31.405326,DC,GAS,0.0
7849,-96.2251935,31.345935600000004,DC,GAS,0.0
7850,-94.3758099,32.2784409,DF,GAS,4.0
7851,-94.8845498,32.151034499999994,DF,GAS,0.0
7852,-95.1315849,32.148805800000005,DC,GAS,0.0
7853,-94.8379541,31.4837553,DC,GAS,0.0
7854,-98.5700465,32.892465,DF,GAS,3.0
7855,-96.7936472,29.2389131,DC,GAS,0.0
7856,-98.417217,26.1863038,DC,GAS,0.0
7857,-98.417217,26.1863038,DC,GAS,0.0
7858,-98.160171,27.1676585,DC,GAS,4.0
7859,-99.2466017,26.8406278,DC,GAS,4.0
7860,-99.1936523,27.056135600000005,DC,GAS,0.0
7861,-98.5589007,32.8923557,DF,GAS,4.0
7862,-107.834666,39.274111,DF,GAS,0.0
7863,-107.83478,39.273974,DF,GAS,0.0
7864,-108.13508,39.36623,DF,GAS,3.0
7865,-104.661536,40.172967,DF,GAS,0.0
7866,-104.76645,40.21651,DF,GAS,0.0
7867,-92.8461111,29.79666670000001,DC,GAS,1.0
7868,-109.75356,42.4285603,DF,GAS,1.0
7869,-109.7417218,42.44393820000001,DF,GAS,0.0
7870,-109.8586933,42.7183792,DF,GAS,0.0
7871,-108.3736053,41.6039242,DF,GAS,2.0
7872,-109.81349099999998,42.7039362,DF,GAS,3.0
7873,-109.8113718,42.6881929,DF,GAS,3.0
7874,-109.7558793,42.4122516,DF,GAS,0.0
7875,-109.7416776,42.4440175,DF,GAS,3.0
7876,-99.1022167,26.6554083,DC,GAS,0.0
7877,-96.2127277,31.0996572,DC,GAS,1.0
7878,-94.5714741,32.2240089,DF,GAS,0.0
7879,-94.5406138,32.2661927,DF,GAS,1.0
7880,-94.4664711,32.1646196,DF,GAS,4.0
7881,-94.4726715,32.2110338,DF,GAS,4.0
7882,-94.7835467,32.4115761,DF,GAS,1.0
7883,-94.7732469,31.6997164,DF,GAS,2.0
7884,-94.7106552,31.6687367,DF,GAS,1.0
7885,-94.6233586,32.401655600000005,DF,GAS,0.0
7886,-95.1693907,32.1756229,DC,GAS,0.0
7887,-100.7240102,30.4429757,DC,GAS,0.0
7888,-95.1740843,32.160042100000005,DC,GAS,0.0
7889,-99.1427311,26.5801645,DC,GAS,0.0
7890,-94.4168836,32.5057388,DF,GAS,0.0
7891,-98.2321902,26.5738089,DC,GAS,0.0
7892,-104.1119156,32.1546669,DF,GAS,1.0
7893,-97.6194669,28.7249947,DC,GAS,1.0
7894,-109.7629643,42.4390666,DF,GAS,4.0
7895,-109.7629643,42.4390666,DF,GAS,0.0
7896,-107.9203213,41.5797631,DF,GAS,0.0
7897,-109.8196936,42.7453869,DF,GAS,1.0
7898,-109.8904956,42.8303144,DF,GAS,1.0
7899,-107.7674699,41.5849612,DF,GAS,0.0
7900,-109.8584676,42.732820200000006,DF,GAS,1.0
7901,-109.7434084,42.4389239,DF,GAS,0.0
7902,-107.9203213,41.5797631,DF,GAS,1.0
7903,-109.8904956,42.8303144,DF,GAS,1.0
7904,-109.8584676,42.732820200000006,DF,GAS,2.0
7905,-109.8904956,42.8303144,DF,GAS,2.0
7906,-109.8202107,42.6875786,DF,GAS,0.0
7907,-100.1230556,35.5117499,DC,GAS,1.0
7908,-95.0889255,32.1556108,DC,GAS,1.0
7909,-95.1735207,32.1688805,DC,GAS,2.0
7910,-95.1222868,32.1518062,DC,GAS,1.0
7911,-95.1387996,29.765838,DC,GAS,0.0
7912,-95.2754324,30.020115000000004,DC,GAS,1.0
7913,-95.2486892,29.329505,DC,GAS,1.0
7914,-96.0016724,29.6015545,DC,GAS,2.0
7915,-94.4340254,32.415527399999995,DC,GAS,0.0
7916,-94.8153403,32.5264735,DC,GAS,0.0
7917,-95.1937282,32.5984496,DC,GAS,2.0
7918,-100.1581644,33.9601303,DC,GAS,1.0
7919,-97.8591348,33.1895493,DC,GAS,1.0
7920,-97.865804,33.291593,DC,GAS,0.0
7921,-97.8669752,33.2781567,DC,GAS,0.0
7922,-97.8316473,33.216814,DC,GAS,2.0
7923,-99.428409,27.14715,DC,GAS,0.0
7924,-97.2214349,28.7456463,DC,GAS,0.0
7925,-95.1136918,29.7887554,DC,GAS,0.0
7926,-95.2432927,29.3297537,DC,GAS,0.0
7927,-99.0956256,27.5991984,DC,GAS,0.0
7928,-103.0088371,31.0338144,DC,GAS,3.0
7929,-99.3497763,27.0293406,DC,GAS,0.0
7930,-99.3669323,27.1419513,DC,GAS,0.0
7931,-96.7309612,28.9228954,DC,GAS,0.0
7932,-95.9863062,29.6157958,DC,GAS,1.0
7933,-99.1366908,27.0999755,DC,GAS,1.0
7934,-99.3456963,27.1794141,DC,GAS,1.0
7935,-96.1795615,31.3833187,DC,GAS,1.0
7936,-101.7246781,30.296517600000005,DC,GAS,3.0
7937,-101.0207596,30.6136136,DC,GAS,3.0
7938,-101.7295672,30.2982398,DC,GAS,3.0
7939,-98.4456553,26.4018459,DC,GAS,4.0
7940,-99.2804547,27.3544122,DC,GAS,0.0
7941,-99.1287917,26.6743581,DC,GAS,4.0
7942,-96.346639,31.176516,DC,GAS,0.0
7943,-94.629968,32.3517789,DC,GAS,0.0
7944,-102.1250511,31.8162968,DC,GAS,2.0
7945,-101.068976,36.08935870000001,DC,GAS,0.0
7946,-94.7166804,29.5644416,DC,GAS,0.0
7947,-95.1137489,29.788800899999995,DC,GAS,0.0
7948,-99.3790326,27.1684073,DC,GAS,0.0
7949,-103.4774704,32.1572838,DC,GAS,0.0
7950,-103.2032852,32.1615601,DC,GAS,0.0
7951,-98.2235466,26.197064800000003,DC,GAS,0.0
7952,-97.5583224,29.1633453,DC,GAS,0.0
7953,-89.78786559999998,29.5992141,DC,GAS,2.0
7954,-118.566726,34.315041,DC,GAS,3.0
7955,-118.56123999999998,34.316756,DC,GAS,3.0
7956,-118.550575,34.312552000000004,DC,GAS,0.0
7957,-118.539986,34.313216,DC,GAS,0.0
7958,-118.867715,34.476153000000004,DC,GAS,0.0
7959,-119.144001,34.424372,DC,GAS,3.0
7960,-119.107031,34.431413,DC,GAS,1.0
7961,-119.141929,34.428226,DC,GAS,0.0
7962,-119.475482,35.268094,DC,GAS,1.0
7963,-118.825035,34.371299,DC,GAS,0.0
7964,-118.825099,34.371202000000004,DC,GAS,0.0
7965,-119.115426,34.431935,DC,GAS,0.0
7966,-119.559755,35.301374,DC,GAS,0.0
7967,-124.180796,40.633678,DC,GAS,1.0
7968,-118.858658,34.470717,DC,GAS,1.0
7969,-121.689543,37.94325300000001,DC,GAS,1.0
7970,-118.55091000000002,34.315971999999995,DC,GAS,0.0
7971,-119.675585,35.537825,DC,GAS,2.0
7972,-118.867405,34.476214,DC,GAS,1.0
7973,-124.141669,40.62497800000001,DC,GAS,1.0
7974,-117.993488,33.673507,DC,GAS,0.0
7975,-118.830679,34.436397,DC,GAS,1.0
7976,-119.372758,35.241334,DC,GAS,1.0
7977,-119.562715,35.306644,DC,GAS,3.0
7978,-119.679651,35.54582100000001,DC,GAS,0.0
7979,-118.858659,34.470761,DC,GAS,0.0
7980,-118.921736,34.361824,DC,GAS,0.0
7981,-97.5913719,27.4507227,DC,GAS,0.0
7982,-99.2962371,26.9127895,DC,GAS,0.0
7983,-98.97144140000002,27.0348816,DC,GAS,0.0
7984,-99.0476797,27.605337,DC,GAS,0.0
7985,-101.6855541,30.3606352,DC,GAS,0.0
7986,-97.538345,33.0939406,DC,GAS,0.0
7987,-97.3369894,28.6784081,DC,GAS,0.0
7988,-96.1447426,31.5048219,DC,GAS,0.0
7989,-99.18350809999998,27.3536908,DC,GAS,3.0
7990,-98.9770782,27.6628323,DC,GAS,0.0
7991,-121.210622,38.205824,DC,GAS,0.0
7992,-119.424876,35.162626,DC,GAS,0.0
7993,-121.305198,37.885201,DC,GAS,0.0
7994,-121.204458,38.196443,DC,GAS,3.0
7995,-99.0915163,26.633879600000004,DC,GAS,0.0
7996,-95.6747917,29.4800617,DC,GAS,3.0
7997,-98.2660126,26.4854745,DC,GAS,0.0
7998,-97.9577996,27.428986600000005,DC,GAS,3.0
7999,-98.0140791,28.322064,DC,GAS,1.0
8000,-102.2505514,30.5361494,DC,GAS,1.0
8001,-99.1331561,27.0931706,DC,GAS,0.0
8002,-94.7673261,32.4932454,DC,GAS,0.0
8003,-99.2280228,27.7580357,DC,GAS,1.0
8004,-98.9764357,27.6591738,DC,GAS,1.0
8005,-96.1465019,31.6019855,DC,GAS,0.0
8006,-97.382788,32.9816065,DC,GAS,0.0
8007,-97.3806607,33.0173043,DC,GAS,0.0
8008,-118.544513,34.309668,DC,GAS,0.0
8009,-96.0162392,29.5939069,DC,GAS,1.0
8010,-107.3989563,36.9231529,DC,GAS,1.0
8011,-99.1297629,27.0881138,DC,GAS,1.0
8012,-99.2083307,27.0571679,DC,GAS,3.0
8013,-97.2634922,33.23422539999999,DC,GAS,4.0
8014,-92.529313,32.3951518,DC,GAS,2.0
8015,-97.4006003,33.0056326,DF,GAS,0.0
8016,-100.3724437,35.6312059,DC,GAS,1.0
8017,-98.4373988,26.8387517,DC,GAS,0.0
8018,-100.0728876,35.2915672,DC,GAS,0.0
8019,-107.24566000000002,36.61927,DF,GAS,1.0
8020,-97.4275815,32.930220500000004,DF,GAS,1.0
8021,-97.4275786,32.9300556,DF,GAS,1.0
8022,-99.0332178,27.5868877,DC,GAS,1.0
8023,-97.3510938,33.012471000000005,DF,GAS,0.0
8024,-121.212283,38.208799,DC,GAS,4.0
8025,-93.6376771,32.372710999999995,DF,GAS,1.0
8026,-95.5854125,28.8750008,DC,GAS,0.0
8027,-98.0542411,27.224823200000003,DC,GAS,0.0
8028,-99.1205366,27.0927768,DC,GAS,0.0
8029,-100.3335214,35.6792595,DC,GAS,0.0
8030,-98.0397895,28.2503109,DC,GAS,0.0
8031,-96.0017836,29.6064069,DC,GAS,0.0
8032,-99.1832418,27.1019031,DC,GAS,0.0
8033,-99.1207234,27.1468488,DC,GAS,0.0
8034,-99.0989848,26.6616262,DC,GAS,0.0
8035,-97.4778901,33.1042697,DF,GAS,0.0
8036,-97.3253338,28.6891844,DC,GAS,0.0
8037,-99.1755367,27.057418,DC,GAS,0.0
8038,-99.1162384,27.1518102,DC,GAS,0.0
8039,-99.1327011,26.736695,DC,GAS,1.0
8040,-96.0685545,31.6659161,DC,GAS,1.0
8041,-96.2540169,31.478673600000004,DC,GAS,0.0
8042,-96.1505315,31.6440587,DC,GAS,2.0
8043,-94.5151255,32.2318267,DF,GAS,0.0
8044,-94.6147915,32.3490851,DF,GAS,3.0
8045,-101.142607,30.5342032,DC,GAS,0.0
8046,-97.9411836,33.1096625,DF,GAS,0.0
8047,-97.4684889,33.0140987,DF,GAS,2.0
8048,-97.3616149,32.93533669999999,DF,GAS,0.0
8049,-97.4303342,32.9881395,DF,GAS,0.0
8050,-100.0392626,35.43908629999999,DC,GAS,0.0
8051,-107.5328293,36.8473206,DF,GAS,0.0
8052,-92.0275558,30.1655105,DC,GAS,0.0
8053,-93.7791538,32.177688399999994,DF,GAS,0.0
8054,-93.6215934,32.3830719,DF,GAS,0.0
8055,-90.4545502,29.6153089,DC,GAS,0.0
8056,-89.3934632,28.9972348,DC,GAS,0.0
8057,-92.43763359999998,30.7576961,DF,GAS,0.0
8058,-92.4426338,30.7685291,DF,GAS,0.0
8059,-98.0576196,27.2213266,DC,GAS,0.0
8060,-99.2140617,27.1014105,DC,GAS,0.0
8061,-104.3139343,32.2412415,DF,GAS,0.0
8062,-107.977692,39.495919,DC,GAS,1.0
8063,-108.019167,39.503853,DC,GAS,1.0
8064,-107.69727,39.45737,DC,GAS,0.0
8065,-105.22292,37.72066,DC,GAS,0.0
8066,-105.22313,37.72014,DC,GAS,1.0
8067,-105.22265,37.72083,DC,GAS,1.0
8068,-105.2014,37.69176,DC,GAS,0.0
8069,-105.223,37.72039,DC,GAS,1.0
8070,-105.20088,37.69214,DC,GAS,1.0
8071,-107.58758600000002,37.230506,DC,GAS,1.0
8072,-107.519749,37.085058,DC,GAS,0.0
8073,-107.554465,37.099366,DC,GAS,0.0
8074,-107.554497,37.099317,DC,GAS,0.0
8075,-107.95892,37.107305,DC,GAS,0.0
8076,-108.70822,39.65732,DC,GAS,0.0
8077,-104.94419,40.09818,DC,GAS,0.0
8078,-104.727642,40.227031,DC,GAS,0.0
8079,-104.65758,40.22603,DC,GAS,0.0
8080,-104.94293,40.11382,DC,GAS,0.0
8081,-104.914381,40.142898,DC,GAS,0.0
8082,-104.80198,40.25456,DC,GAS,4.0
8083,-104.771992,40.226277,DC,GAS,0.0
8084,-104.51541,40.31842,DC,GAS,4.0
8085,-104.77556,40.31823,DC,GAS,4.0
8086,-104.71128,40.32426,DC,GAS,4.0
8087,-104.62775,40.34009,DC,GAS,4.0
8088,-104.65757,40.22638,DC,GAS,0.0
8089,-104.65728,40.23369,DC,GAS,4.0
8090,-104.65752,40.23369,DC,GAS,0.0
8091,-104.65752,40.23369,DC,GAS,2.0
8092,-104.627857,40.219724,DC,GAS,1.0
8093,-104.62701,40.3501,DC,GAS,0.0
8094,-104.62699,40.35001,DC,GAS,0.0
8095,-104.52067,40.37859,DC,GAS,1.0
8096,-104.6451,40.21255,DC,GAS,0.0
8097,-104.63165,40.21397,DC,GAS,0.0
8098,-104.708623,40.357735,DC,GAS,4.0
8099,-104.78698,40.32938,DC,GAS,0.0
8100,-104.865417,40.29608,DC,GAS,0.0
8101,-104.637442,40.244667,DC,GAS,4.0
8102,-104.69052,40.22351,DC,GAS,0.0
8103,-104.76005,40.37004,DC,GAS,0.0
8104,-104.685986,40.38563,DC,GAS,0.0
8105,-105.053964,40.019022,DC,GAS,4.0
8106,-104.85418,40.24392,DC,GAS,0.0
8107,-104.802831,40.248022,DC,GAS,1.0
8108,-104.64558,40.26575,DC,GAS,1.0
8109,-104.81469,40.23452,DC,GAS,0.0
8110,-104.65073,40.23911,DC,GAS,0.0
8111,-104.617756,40.197508,DC,GAS,0.0
8112,-104.61525,40.322506,DC,GAS,0.0
8113,-104.83144,40.21118,DC,GAS,1.0
8114,-104.825531,40.083,DC,GAS,1.0
8115,-104.83855,40.21822,DC,GAS,3.0
8116,-104.96626,40.18559000000001,DC,GAS,0.0
8117,-104.679089,40.086217,DC,GAS,0.0
8118,-107.85164,39.46247,DC,GAS,0.0
8119,-107.71671,39.45143,DC,GAS,3.0
8120,-107.71269,39.46614,DC,GAS,1.0
8121,-107.70692,39.48135,DC,GAS,1.0
8122,-108.253656,39.278593,DC,GAS,1.0
8123,-104.74192,40.21967,DC,GAS,1.0
8124,-104.704322,40.194964,DC,GAS,0.0
8125,-104.91567,40.19839,DC,GAS,1.0
8126,-104.80693,40.07596,DC,GAS,2.0
8127,-104.823828,40.221773,DC,GAS,1.0
8128,-104.817067,40.122198,DC,GAS,1.0
8129,-104.86469,40.22752,DC,GAS,0.0
8130,-104.82642,40.17327,DC,GAS,0.0
8131,-90.9621243,29.383412,DC,GAS,0.0
8132,-92.5807035,32.3557086,DC,GAS,0.0
8133,-93.5678251,32.5109854,DF,GAS,0.0
8134,-105.089556,40.142428,DC,GAS,0.0
8135,-107.74512,39.46863,DC,GAS,4.0
8136,-107.893888,39.48492,DC,GAS,0.0
8137,-107.893842,39.485107,DC,GAS,0.0
8138,-107.977641,37.120877,DC,GAS,3.0
8139,-104.93317,40.18274,DC,GAS,0.0
8140,-104.93084,40.33023,DC,GAS,0.0
8141,-104.814635,40.062876,DC,GAS,3.0
8142,-104.87694,40.14644000000001,DC,GAS,0.0
8143,-104.79112,40.1437,DC,GAS,0.0
8144,-104.79112,40.1437,DC,GAS,1.0
8145,-104.67133,40.41217,DC,GAS,1.0
8146,-104.67144,40.41214,DC,GAS,0.0
8147,-108.15856,39.46661,DC,GAS,0.0
8148,-108.117031,39.461435,DC,GAS,0.0
8149,-107.943539,39.478261,DC,GAS,0.0
8150,-108.027145,39.473329,DC,GAS,0.0
8151,-107.66349,37.13601,DC,GAS,0.0
8152,-107.76699,39.28011,DC,GAS,0.0
8153,-108.214413,40.129035,DC,GAS,4.0
8154,-104.69168,40.25344000000001,DC,GAS,4.0
8155,-104.84101,40.2104,DC,GAS,0.0
8156,-104.79539,40.07615,DC,GAS,0.0
8157,-104.97544,40.13553,DC,GAS,0.0
8158,-104.67136,40.41208,DC,GAS,0.0
8159,-104.67144,40.41208,DC,GAS,4.0
8160,-104.772197,40.158207,DC,GAS,1.0
8161,-104.83744,40.20603,DC,GAS,1.0
8162,-104.918386,40.148838,DC,GAS,0.0
8163,-104.95331000000002,39.96975,DC,GAS,0.0
8164,-107.66859,39.46681,DC,GAS,0.0
8165,-107.69257,39.45585,DC,GAS,0.0
8166,-107.599344,39.506815,DF,GAS,0.0
8167,-107.71672,39.4847,DC,GAS,0.0
8168,-107.70619,39.46632,DC,GAS,0.0
8169,-107.70624,39.46636,DC,GAS,0.0
8170,-107.68988,39.485,DC,GAS,0.0
8171,-107.68914,39.48593,DF,GAS,0.0
8172,-107.68988,39.48505,DC,GAS,0.0
8173,-107.988779,39.492566,DC,GAS,0.0
8174,-107.76319,39.46269,DC,GAS,0.0
8175,-107.76292,39.46273,DC,GAS,0.0
8176,-107.76306,39.46271,DC,GAS,0.0
8177,-107.90474,39.526355,DC,GAS,0.0
8178,-107.566483,39.49435,DC,GAS,0.0
8179,-108.090818,39.481711,DC,GAS,1.0
8180,-107.68654,39.44486,DC,GAS,1.0
8181,-107.67569,39.48459,DF,GAS,0.0
8182,-108.019149,39.50389000000001,DC,GAS,0.0
8183,-108.014351,39.492838,DC,GAS,4.0
8184,-107.76596,39.47921,DF,GAS,0.0
8185,-107.76604,39.47905,DF,GAS,1.0
8186,-107.69915,39.48908,DC,GAS,2.0
8187,-107.895632,39.463876,DC,GAS,1.0
8188,-107.900896,39.463965,DC,GAS,0.0
8189,-107.900843,39.464035,DC,GAS,0.0
8190,-107.99948899999998,39.490355,DC,GAS,3.0
8191,-108.038595,39.475175,DF,GAS,1.0
8192,-107.76601,39.4791,DF,GAS,1.0
8193,-107.72681,39.48262,DF,GAS,1.0
8194,-107.70164,39.47085,DC,GAS,4.0
8195,-107.69143,39.44077,DC,GAS,1.0
8196,-107.7723,39.50899,DC,GAS,3.0
8197,-108.12200000000001,39.54411,DF,GAS,0.0
8198,-107.70826,39.45527,DF,GAS,1.0
8199,-107.7341,39.43919,DF,GAS,3.0
8200,-107.70168,39.471,DC,GAS,3.0
8201,-107.71727,39.48401,DF,GAS,1.0
8202,-108.065149,39.449636,DF,GAS,1.0
8203,-107.70425,39.45932,DF,GAS,2.0
8204,-108.13406,39.52125,DF,GAS,0.0
8205,-108.13408,39.52117,DF,GAS,3.0
8206,-107.922052,39.520624,DF,GAS,1.0
8207,-107.97248,39.490326,DF,GAS,1.0
8208,-107.73405,39.48435,DF,GAS,4.0
8209,-107.985355,39.476038,DF,GAS,0.0
8210,-107.985408,39.476032,DF,GAS,0.0
8211,-108.14343999999998,39.53914,DF,GAS,0.0
8212,-107.69706,39.48144,DF,GAS,0.0
8213,-108.072093,39.456421,DF,GAS,0.0
8214,-107.7365,39.48038,DF,GAS,4.0
8215,-107.991691,39.474727,DF,GAS,0.0
8216,-107.75693,39.45661,DF,GAS,0.0
8217,-108.006446,39.48934000000001,DF,GAS,0.0
8218,-107.70719,39.48031,DF,GAS,0.0
8219,-107.73761,39.5072,DF,GAS,0.0
8220,-107.73759,39.50725,DF,GAS,1.0
8221,-107.597209,39.49701,DF,GAS,0.0
8222,-107.998368,39.485307,DF,GAS,1.0
8223,-107.851403,37.190874,DC,GAS,0.0
8224,-107.837826,37.118914,DC,GAS,0.0
8225,-107.739377,37.151292,DC,GAS,0.0
8226,-107.80024,37.104334,DC,GAS,0.0
8227,-107.75379,39.27175,DC,GAS,0.0
8228,-107.78213,39.27578,DC,GAS,0.0
8229,-107.76676,39.27271,DC,GAS,0.0
8230,-107.75378,39.27165,DC,GAS,0.0
8231,-108.99618,39.95394,DC,GAS,0.0
8232,-108.682276,38.06335,DC,GAS,0.0
8233,-104.67384,40.37458,DC,GAS,1.0
8234,-104.920473,40.134253,DC,GAS,1.0
8235,-104.787043,40.079565,DC,GAS,0.0
8236,-104.925566,40.139657,DC,GAS,1.0
8237,-104.92761000000002,40.157688,DF,GAS,1.0
8238,-104.780442,40.085417,DC,GAS,0.0
8239,-104.927533,40.157683,DF,GAS,0.0
8240,-104.930584,40.154851,DF,GAS,0.0
8241,-104.84497,40.06123,DF,GAS,0.0
8242,-104.81582,40.21501,DF,GAS,0.0
8243,-104.939177,40.155271,DF,GAS,0.0
8244,-104.984103,40.194264,DF,GAS,0.0
8245,-104.823916,40.060949,DF,GAS,0.0
8246,-104.814789,40.062781,DF,GAS,0.0
8247,-104.814757,40.062863,DF,GAS,4.0
8248,-104.646,40.0926,DF,GAS,0.0
8249,-104.695429,40.242464,DF,GAS,0.0
8250,-104.695365,40.242464,DF,GAS,0.0
8251,-104.62661,40.22686,DF,GAS,0.0
8252,-107.68928,39.48593,DF,GAS,0.0
8253,-107.68921,39.48593,DF,GAS,0.0
8254,-107.977751,39.495852,DF,GAS,0.0
8255,-107.70296,39.4345,DF,GAS,0.0
8256,-107.727,39.48255,DF,GAS,0.0
8257,-107.72687,39.4826,DF,GAS,0.0
8258,-107.73146,39.44861,DF,GAS,0.0
8259,-107.73223,39.44867,DF,GAS,1.0
8260,-107.73222,39.44862,DF,GAS,1.0
8261,-107.71229,39.45882,DF,GAS,4.0
8262,-107.73395,39.43907,DF,GAS,2.0
8263,-107.73405,39.43915,DF,GAS,1.0
8264,-107.73405,39.43915,DF,GAS,0.0
8265,-107.73415,39.43923,DF,GAS,0.0
8266,-107.75501,39.46525,DF,GAS,1.0
8267,-107.75505,39.46535,DF,GAS,1.0
8268,-107.75601,39.46646,DF,GAS,1.0
8269,-107.72099,39.48942,DF,GAS,0.0
8270,-107.99209,39.490237,DF,GAS,1.0
8271,-107.73139,39.44861,DF,GAS,0.0
8272,-107.73409,39.48425,DF,GAS,1.0
8273,-107.928901,39.50483,DF,GAS,0.0
8274,-107.76875,39.46968,DF,GAS,2.0
8275,-107.76861,39.4697,DF,GAS,3.0
8276,-107.76866,39.46928,DF,GAS,1.0
8277,-107.76852,39.4693,DF,GAS,0.0
8278,-107.76845,39.46931,DF,GAS,0.0
8279,-107.71796,39.44547,DF,GAS,0.0
8280,-107.71786000000002,39.44547,DF,GAS,1.0
8281,-107.75691,39.45644,DF,GAS,4.0
8282,-107.7176,39.47344,DF,GAS,3.0
8283,-107.71765,39.44548,DF,GAS,0.0
8284,-107.73705,39.49105,DF,GAS,1.0
8285,-107.73766,39.49085,DF,GAS,0.0
8286,-107.74922,39.45109,DF,GAS,0.0
8287,-107.70572,39.47249,DF,GAS,0.0
8288,-107.74931,39.45068,DF,GAS,0.0
8289,-107.74924,39.45066,DF,GAS,4.0
8290,-107.74902,39.45103,DF,GAS,4.0
